id,period,subject,municipality,settlement,oktmo,water_body,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
5468,2018-05-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,69.0,69.0,ПДК,,,,,,,,
5469,2018-05-31,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
5470,2018-05-31,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,139.0,139.0,ПДК,,,,,,,,
5471,2018-05-31,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,219.0,219.0,ПДК,,,,,,,,
5472,2018-05-31,Свердловская область,Режевской городской округ,с. Першино,65720000236,р. Лозьва,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
5474,2018-05-31,Свердловская область,Невьянский городской округ,г. Невьянск,65714000001,р. Нейва,Взвешенные вещества,0,1,61.0,61.0,ПДК,,,,,,,,
5477,2018-05-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Взвешенные вещества,0,1,55.0,55.0,ПДК,,,,,,,,
5483,2018-05-31,Свердловская область,городской округ Верхний Тагил,г. Верхний Тагил,65733000001,р. Тагил,Взвешенные вещества,0,1,63.0,63.0,ПДК,,,,,,,,
5484,2018-05-31,Свердловская область,городской округ Верхотурский,г. Верхотурье,65709000001,р. Тура,Взвешенные вещества,0,1,65.0,65.0,ПДК,,,,,,,,
5485,2018-05-31,Свердловская область,Нижнетуринский городской округ,г. Нижняя Тура,65715000001,р. Тура,Взвешенные вещества,0,1,64.0,64.0,ПДК,,,,,,,,
5486,2018-05-31,Свердловская область,Шалинский городской округ,рп. Староуткинск,65766000051,р. Чусовая,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
5487,2018-05-31,Удмуртская Республика,Воткинский,д. Гавриловка,94608420101,р. Сива,Взвешенные вещества,0,1,122.0,122.0,ПДК,,,,,,,,
5488,2018-05-31,Удмуртская Республика,Воткинский,д. Гавриловка,94608420101,р. Сива,Взвешенные вещества,0,1,50.0,50.0,ПДК,,,,,,,,
5489,2018-05-31,Удмуртская Республика,Воткинский,д. Гавриловка,94608420101,р. Сива,Взвешенные вещества,0,1,139.0,139.0,ПДК,,,,,,,,
5517,2018-06-30,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,БПК5,0,1,23.0,23.0,ПДК,,,,,,,,
5518,2018-06-30,Курганская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,63.0,63.0,ПДК,,,,,,,,
5519,2018-06-30,Курганская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,65.0,65.0,ПДК,,,,,,,,
5520,2018-06-30,Курганская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,55.0,55.0,ПДК,,,,,,,,
5521,2018-06-30,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,55.0,55.0,ПДК,,,,,,,,
5522,2018-06-30,Курганская область,Шатровский район,с. Мехонское,37640440101,р. Исеть,Взвешенные вещества,0,1,91.0,91.0,ПДК,,,,,,,,
5526,2018-06-30,Нижегородская область,Нижний Новгород,г. Нижний Новгород,22701000001,вдхр. Чебоксарское,Взвешенные вещества,0,1,51.0,51.0,ПДК,,,,,,,,
5531,2018-06-30,Свердловская область,городской округ Заречный,г. Заречный,65737000001,вдхр. Белоярское,Взвешенные вещества,0,1,76.0,76.0,ПДК,,,,,,,,
5532,2018-06-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,51.0,51.0,ПДК,,,,,,,,
5533,2018-06-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
5534,2018-06-30,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,55.0,55.0,ПДК,,,,,,,,
5535,2018-06-30,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,71.0,71.0,ПДК,,,,,,,,
5536,2018-06-30,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,77.0,77.0,ПДК,,,,,,,,
5537,2018-06-30,Свердловская область,Камышловский городской округ,г. Камышлов,65741000001,р. Пышма,Взвешенные вещества,0,1,52.0,52.0,ПДК,,,,,,,,
5538,2018-06-30,Свердловская область,городской округ Сухой Лог,г. Сухой Лог,65758000001,р. Пышма,Взвешенные вещества,0,1,64.0,64.0,ПДК,,,,,,,,
5539,2018-06-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
5540,2018-06-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,52.0,52.0,ПДК,,,,,,,,
5541,2018-06-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,89.0,89.0,ПДК,,,,,,,,
5543,2018-06-30,Свердловская область,Тавдинский городской округ,г. Тавда,65723000001,р. Тавда,Взвешенные вещества,0,1,97.0,97.0,ПДК,,,,,,,,
5571,2018-07-31,Забайкальский край,Чита,г. Чита,76701000001,р. Читинка,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
5573,2018-07-31,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
5584,2018-07-31,Нижегородская область,Дзержинск,г. Дзержинск,22721000001,р. Ока,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
5585,2018-07-31,Нижегородская область,Дзержинск,г. Дзержинск,22721000001,р. Ока,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
5593,2018-07-31,Республика Бурятия,Борзинский район,с. Соловьевск,76609464101,р. Ульдза-Гол,ХПК,0,1,66.0,66.0,ПДК,,,,,,,,
5595,2018-07-31,Свердловская область,городской округ Заречный,г. Заречный,65737000001,вдхр. Белоярское,Взвешенные вещества,0,1,91.0,91.0,ПДК,,,,,,,,
5596,2018-07-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,77.0,77.0,ПДК,,,,,,,,
5597,2018-07-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,91.0,91.0,ПДК,,,,,,,,
5598,2018-07-31,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,129.0,129.0,ПДК,,,,,,,,
5599,2018-07-31,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
5600,2018-07-31,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
5602,2018-07-31,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,79.0,79.0,ПДК,,,,,,,,
5603,2018-07-31,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
5645,2018-08-31,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,51.0,51.0,ПДК,,,,,,,,
5646,2018-08-31,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,69.0,69.0,ПДК,,,,,,,,
5659,2018-08-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,85.0,85.0,ПДК,,,,,,,,
5660,2018-08-31,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,56.0,56.0,ПДК,,,,,,,,
5661,2018-08-31,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,55.0,55.0,ПДК,,,,,,,,
5662,2018-08-31,Свердловская область,Ирбитское муниципальное образование,г. Ирбит,65739000001,р. Ница,Взвешенные вещества,0,1,61.0,61.0,ПДК,,,,,,,,
5698,2018-09-30,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,52.0,52.0,ПДК,,,,,,,,
5708,2018-09-30,Свердловская область,Новолялинский городской округ,г. Новая Ляля,65716000001,р. Ляля,Взвешенные вещества,0,1,65.0,65.0,ПДК,,,,,,,,
5747,2018-10-31,Иркутская область,Братский район,с. Кобляково,25604422101,р. Вихорева,Взвешенные вещества,0,1,192.0,192.0,ПДК,,,,,,,,
5748,2018-10-31,Краснодарский край,Город Горячий Ключ,г. Горячий Ключ,3709000001,р. Псекупс,Взвешенные вещества,0,1,3545.0,3545.0,ПДК,,,,,,,,
5749,2018-10-31,Краснодарский край,Город Горячий Ключ,г. Горячий Ключ,3709000001,р. Псекупс,Взвешенные вещества,0,1,3668.0,3668.0,ПДК,,,,,,,,
5750,2018-10-31,Краснодарский край,Туапсинский район,г. Туапсе,3655101001,р. Туапсе,Взвешенные вещества,0,1,16773.0,16773.0,ПДК,,,,,,,,
5758,2018-10-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,оз. Шарташ,Взвешенные вещества,0,1,92.0,92.0,ПДК,,,,,,,,
5759,2018-10-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,107.0,107.0,ПДК,,,,,,,,
5780,2018-11-30,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,35.0,35.0,ПДК,,,,,,,,
5782,2018-11-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,БПК5,0,1,25.0,25.0,ПДК,,,,,,,,
5793,2018-11-30,Приморский край,Арсеньевский,г. Арсеньев,5703000001,р. Дачная,БПК5,0,1,22.0,22.0,ПДК,,,,,,,,
5795,2018-11-30,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,85.0,85.0,ПДК,,,,,,,,
5809,2018-12-31,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,БПК5,0,1,45.0,45.0,ПДК,,,,,,,,
5824,2018-12-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,86.0,86.0,ПДК,,,,,,,,
5864,2019-01-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,78.0,78.0,ПДК,,,,,,,,
5865,2019-01-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,68.0,68.0,ПДК,,,,,,,,
5942,2019-03-31,Нижегородская область,Павловский район,г. Ворсма,22542000003,р. Ворсма,Взвешенные вещества,0,1,84.0,84.0,ПДК,,,,,,,,
5970,2019-03-31,Псковская область,Великолукский район,д. Лутово,58606436336,"ручей без названия, бассейн озера Пореченского",БПК5,0,1,23.0,23.0,ПДК,,,,,,,,
5974,2019-03-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,155.0,155.0,ПДК,,,,,,,,
5975,2019-03-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
6023,2019-04-30,Курганская область,Белозерский район,с. Большой Камаган,37604430101,оз. Большой Камаган,Взвешенные вещества,0,1,56.0,56.0,ПДК,,,,,,,,
6024,2019-04-30,Курганская область,Курган,г. Курган,37701000001,р. Тобол,Взвешенные вещества,0,1,63.0,63.0,ПДК,,,,,,,,
6026,2019-04-30,Курганская область,Курган,г. Курган,37701000001,р. Тобол,Взвешенные вещества,0,1,82.0,82.0,ПДК,,,,,,,,
6027,2019-04-30,Курганская область,Белозерский район,с. Белозерское,37604408101,р. Тобол,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
6055,2019-04-30,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,143.0,143.0,ПДК,,,,,,,,
6056,2019-04-30,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
6058,2019-04-30,Свердловская область,Слободо-Туринский муниципальный район,с. Краснослободское,65639470191,р. Ница,Взвешенные вещества,0,1,67.0,67.0,ПДК,,,,,,,,
6061,2019-04-30,Свердловская область,Камышловский городской округ,г. Камышлов,65741000001,р. Пышма,Взвешенные вещества,0,1,72.0,72.0,ПДК,,,,,,,,
6062,2019-04-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,71.0,71.0,ПДК,,,,,,,,
6088,2019-05-31,Курганская область,Белозерский район,с. Большой Камаган,37604430101,оз. Большой Камаган,Взвешенные вещества,0,1,55.0,55.0,ПДК,,,,,,,,
6089,2019-05-31,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,80.0,80.0,ПДК,,,,,,,,
6090,2019-05-31,Курганская область,Шадринск,г. Шадринск,37705000001,р. Исеть,Взвешенные вещества,0,1,72.0,72.0,ПДК,,,,,,,,
6091,2019-05-31,Курганская область,Шатровский район,с. Мехонское,37640440101,р. Исеть,Взвешенные вещества,0,1,65.0,65.0,ПДК,,,,,,,,
6092,2019-05-31,Курганская область,Целинный район,с. Усть-Уйское,37634448101,р. Уй,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
6104,2019-05-31,Псковская область,Печорский район,г. Печоры,58640101001,руч. Каменец,БПК5,0,1,41.0,41.0,ПДК,,,,,,,,
6115,2019-05-31,Свердловская область,Новолялинский городской округ,с. Коптяки,65716000201,вдхр. Исетское,Взвешенные вещества,0,1,51.0,51.0,ПДК,,,,,,,,
6116,2019-05-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Взвешенные вещества,0,1,59.0,59.0,ПДК,,,,,,,,
6119,2019-05-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,87.0,87.0,ПДК,,,,,,,,
6120,2019-05-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,232.0,232.0,ПДК,,,,,,,,
6121,2019-05-31,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,115.0,115.0,ПДК,,,,,,,,
6122,2019-05-31,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,109.0,109.0,ПДК,,,,,,,,
6126,2019-05-31,Удмуртская Республика,Каракулинский,с. Каракулино,94622455101,вдхр. Нижнекамское,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
6127,2019-05-31,Удмуртская Республика,Игринский,п. Игра,94618415101,р. Лоза,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
6128,2019-05-31,Удмуртская Республика,Кезский,с. Полом,94624455101,р. Чепца,Взвешенные вещества,0,1,109.0,109.0,ПДК,,,,,,,,
6140,2019-06-30,Иркутская область,Усолье-Сибирское,г. Усолье-Сибирское,25736000001,вдхр. Братское,Взвешенные вещества,0,1,58.0,58.0,ПДК,,,,,,,,
6141,2019-06-30,Иркутская область,Усолье-Сибирское,г. Усолье-Сибирское,25736000001,вдхр. Братское,Взвешенные вещества,0,1,50.0,50.0,ПДК,,,,,,,,
6142,2019-06-30,Иркутская область,Усолье-Сибирское,г. Усолье-Сибирское,25736000001,вдхр. Братское,Взвешенные вещества,0,1,54.0,54.0,ПДК,,,,,,,,
6154,2019-06-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,БПК5,0,1,80.0,80.0,ПДК,,,,,,,,
6165,2019-06-30,Псковская область,Пушкиногорский район,рп. Пушкинские Горы,58651152051,ручей без названия,БПК5,0,1,21.0,21.0,ПДК,,,,,,,,
6166,2019-06-30,Псковская область,Пушкиногорский район,рп. Пушкинские Горы,58651152051,ручей без названия,БПК5,0,1,29.0,29.0,ПДК,,,,,,,,
6173,2019-06-30,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
6174,2019-06-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,72.0,72.0,ПДК,,,,,,,,
6175,2019-06-30,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,59.0,59.0,ПДК,,,,,,,,
6178,2019-06-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,68.0,68.0,ПДК,,,,,,,,
6179,2019-06-30,Свердловская область,Талицкий городской округ,г. Талица,65724000001,р. Пышма,Взвешенные вещества,0,1,81.0,81.0,ПДК,,,,,,,,
6182,2019-06-30,Свердловская область,Тавдинский городской округ,г. Тавда,65723000001,р. Тавда,Взвешенные вещества,0,1,56.0,56.0,ПДК,,,,,,,,
6183,2019-06-30,Свердловская область,Слободо-Туринский муниципальный район,с. Тимофеево,65639460161,р. Тура,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
6220,2019-07-31,Иркутская область,Тулун,г. Тулун,25732000001,р. Ия,Взвешенные вещества,0,1,61.0,61.0,ПДК,,,,,,,,
6221,2019-07-31,Курганская область,Белозерский район,с. Белозерское,37604408101,р. Тобол,Взвешенные вещества,0,1,52.0,52.0,ПДК,,,,,,,,
6230,2019-07-31,Нижегородская область,Нижний Новгород,г. Нижний Новгород,22701000001,р. Ока,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
6232,2019-07-31,Приморский край,Арсеньевский,г. Арсеньев,5703000001,р. Дачная,БПК5,0,1,31.0,31.0,ПДК,,,,,,,,
6234,2019-07-31,Свердловская область,городской округ Заречный,г. Заречный,65737000001,вдхр. Белоярское,Взвешенные вещества,0,1,99.0,99.0,ПДК,,,,,,,,
6239,2019-07-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
6240,2019-07-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Взвешенные вещества,0,1,104.0,104.0,ПДК,,,,,,,,
6286,2019-07-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,29.0,29.0,ПДК,,,,,,,,
6287,2019-07-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,29.0,29.0,ПДК,,,,,,,,
6288,2019-07-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,20.0,20.0,ПДК,,,,,,,,
6289,2019-07-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,33.0,33.0,ПДК,,,,,,,,
6290,2019-07-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,60.0,60.0,ПДК,,,,,,,,
6291,2019-07-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,24.0,24.0,ПДК,,,,,,,,
6292,2019-07-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,21.0,21.0,ПДК,,,,,,,,
6313,2019-08-31,Нижегородская область,Дзержинск,г. Дзержинск,22721000001,р. Ока,Взвешенные вещества,0,1,56.0,56.0,ПДК,,,,,,,,
6314,2019-08-31,Нижегородская область,Дзержинск,г. Дзержинск,22721000001,р. Ока,Взвешенные вещества,0,1,50.0,50.0,ПДК,,,,,,,,
6315,2019-08-31,Нижегородская область,Дзержинск,г. Дзержинск,22721000001,р. Ока,Взвешенные вещества,0,1,53.0,53.0,ПДК,,,,,,,,
6357,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,30.0,30.0,ПДК,,,,,,,,
6358,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,39.0,39.0,ПДК,,,,,,,,
6359,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,27.0,27.0,ПДК,,,,,,,,
6360,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,50.0,50.0,ПДК,,,,,,,,
6361,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,41.0,41.0,ПДК,,,,,,,,
6362,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,43.0,43.0,ПДК,,,,,,,,
6363,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,38.0,38.0,ПДК,,,,,,,,
6364,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,29.0,29.0,ПДК,,,,,,,,
6365,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,30.0,30.0,ПДК,,,,,,,,
6366,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,23.0,23.0,ПДК,,,,,,,,
6367,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,38.0,38.0,ПДК,,,,,,,,
6368,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,29.0,29.0,ПДК,,,,,,,,
6369,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,28.0,28.0,ПДК,,,,,,,,
6370,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,28.0,28.0,ПДК,,,,,,,,
6371,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,37.0,37.0,ПДК,,,,,,,,
6372,2019-08-31,Тульская область,Город Алексин,г. Алексин,70706000001,р. Мышега,БПК5,0,1,33.0,33.0,ПДК,,,,,,,,
6399,2019-09-30,Нижегородская область,Кстовский район,г. Кстово,22637101001,вдхр. Чебоксарское,Взвешенные вещества,0,1,56.0,56.0,ПДК,,,,,,,,
6402,2019-09-30,Нижегородская область,Балахнинский район,г. Балахна,22505000001,р. Волга,БПК5,0,1,34.0,34.0,ПДК,,,,,,,,
6403,2019-09-30,Нижегородская область,Балахнинский район,г. Балахна,22505000001,р. Волга,БПК5,0,1,33.0,33.0,ПДК,,,,,,,,
6404,2019-09-30,Нижегородская область,Балахнинский район,г. Балахна,22505000001,р. Волга,БПК5,0,1,30.0,30.0,ПДК,,,,,,,,
6405,2019-09-30,Нижегородская область,Балахнинский район,г. Балахна,22505000001,р. Волга,БПК5,0,1,21.0,21.0,ПДК,,,,,,,,
6406,2019-09-30,Нижегородская область,Дзержинск,г. Дзержинск,22721000001,р. Ока,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
6407,2019-09-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,БПК5,0,1,62.0,62.0,ПДК,,,,,,,,
6411,2019-09-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,ХПК,0,1,57.0,57.0,ПДК,,,,,,,,
6483,2019-10-31,Приморский край,Арсеньевский,г. Арсеньев,5703000001,р. Дачная,БПК5,0,1,29.0,29.0,ПДК,,,,,,,,
6492,2019-10-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,133.0,133.0,ПДК,,,,,,,,
6513,2019-11-30,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,35.0,35.0,ПДК,,,,,,,,
6519,2019-11-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,Взвешенные вещества,0,1,693.0,693.0,ПДК,,,,,,,,
6520,2019-11-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,Взвешенные вещества,0,1,800.0,800.0,ПДК,,,,,,,,
6521,2019-11-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,БПК5,0,1,100.0,100.0,ПДК,,,,,,,,
6522,2019-11-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,БПК5,0,1,25.0,25.0,ПДК,,,,,,,,
6523,2019-11-30,Нижегородская область,Богородский район,г. Богородск,22507000001,р. Рязанка,БПК5,0,1,75.0,75.0,ПДК,,,,,,,,
6550,2019-12-31,Иркутская область,Иркутск,г. Иркутск,25701000001,р. Кая,Взвешенные вещества,0,1,58.0,58.0,ПДК,,,,,,,,
6551,2019-12-31,Курганская область,Частоозёрский район,с. Бутырино,37636408101,оз. Бутырино,Взвешенные вещества,0,1,59.0,59.0,ПДК,,,,,,,,
6573,2019-12-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Березовка,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
6577,2019-12-31,Свердловская область,городской округ Красноуфимск,г. Красноуфимск,65747000001,р. Уфа,Взвешенные вещества,0,1,73.0,73.0,ПДК,,,,,,,,
6604,2020-01-31,Приморский край,Арсеньевский,г. Арсеньев,5703000001,р. Дачная,БПК5,0,1,24.0,24.0,ПДК,,,,,,,,
6621,2020-02-29,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,БПК5,0,1,40.0,40.0,ПДК,,,,,,,,
6636,2020-02-29,Приморский край,Арсеньевский,г. Арсеньев,5703000001,р. Дачная,БПК5,0,1,24.0,24.0,ПДК,,,,,,,,
6638,2020-02-29,Сахалинская область,городской округ Город Южно-Сахалинск,г. Южно-Сахалинск,64701000001,р. Красносельская,БПК5,0,1,24.0,24.0,ПДК,,,,,,,,
6644,2020-02-29,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Взвешенные вещества,0,1,59.0,59.0,ПДК,,,,,,,,
6699,2020-04-30,Курганская область,Далматовский район,с. Першинское,37608467101,р. Теча,Взвешенные вещества,0,1,73.0,73.0,ПДК,,,,,,,,
6737,2020-04-30,Свердловская область,город Каменск-Уральский,г. Каменск-Уральский,65740000001,р. Исеть,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
6738,2020-04-30,Свердловская область,Белоярский городской округ,с. Колюткино,65706000201,р. Исеть,Взвешенные вещества,0,1,57.0,57.0,ПДК,,,,,,,,
6739,2020-04-30,Свердловская область,Новолялинский городской округ,г. Новая Ляля,65716000001,р. Ляля,Взвешенные вещества,0,1,60.0,60.0,ПДК,,,,,,,,
6743,2020-04-30,Удмуртская Республика,Воткинский,д. Гавриловка,94608420101,р. Сива,Взвешенные вещества,0,1,52.0,52.0,ПДК,,,,,,,,
