subject,total_cases,avg_concentration,avg_exceed_ratio,records,municipality,settlement,OKTMO,location
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,с. Самбург,71920407000,"Тюменская область, с. Самбург"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,пгт. Пангоды,71916156051,"Тюменская область, пгт. Пангоды"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Надымский муниципальный район,г. Надым,71936000001,"Тюменская область, г. Надым"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,г. Тарко-Сале,71920105001,"Тюменская область, г. Тарко-Сале"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,пгт. Уренгой,71920159051,"Тюменская область, пгт. Уренгой"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,с. Самбург,71920407000,"Тюменская область, с. Самбург"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Салехард,г. Салехард,71951000001,"Тюменская область, г. Салехард"
Тюменская область,317,68.87135646687696,8740.321285140562,317,Пуровский муниципальный район,г. Тарко-Сале,71920105001,"Тюменская область, г. Тарко-Сале"
