subject,total_cases,avg_concentration,avg_exceed_ratio,records,municipality,settlement,OKTMO
Сахалинская область,135,101.19779851851851,76565.71628571428,135,Анивский городской округ,г. Анива,64708000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,Невельский городской округ,с. Горнозаводск,64728000
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Охинский,г. Оха,64736000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Охинский,г. Оха,64736000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Охинский,г. Оха,64736000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Город Южно-Сахалинск,г. Южно-Сахалинск,64701000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Охинский,г. Оха,64736000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Охинский,г. Оха,64736000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Охинский,г. Оха,64736000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Охинский,г. Оха,64736000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Город Южно-Сахалинск,г. Южно-Сахалинск,64701000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Охинский,г. Оха,64736000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Город Южно-Сахалинск,г. Южно-Сахалинск,64701000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,Поронайский городской округ,г. Поронайск,64740000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,Поронайский городской округ,г. Поронайск,64740000001
Сахалинская область,135,101.19779851851851,76565.71628571428,135,городской округ Город Южно-Сахалинск,г. Южно-Сахалинск,64701000001
Ярославская область,1,100.0,0.0,1,Тутаевский район,д. Константиново,78643450181
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
г. Санкт-Петербург,33,40.19454545454545,5757.954545454545,33,Санкт-Петербург,г. Санкт-Петербург,40000000
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Алексин,г. Алексин,70706000001
Тульская область,31,44.24193548387097,3875.0,31,Город Новомосковск,г. Новомосковск,70724000001
Тульская область,31,44.24193548387097,3875.0,31,Город Тула,г. Тула,70701000001
Тульская область,31,44.24193548387097,3875.0,31,Город Тула,г. Тула,70701000001
Тульская область,31,44.24193548387097,3875.0,31,Город Тула,г. Тула,70701000001
Курская область,5,57.06,41050.0,5,Обоянский,г. Обоянь,38626101001
Курская область,5,57.06,41050.0,5,Обоянский,г. Обоянь,38626101001
Курская область,5,57.06,41050.0,5,Обоянский,г. Обоянь,38626101001
Курская область,5,57.06,41050.0,5,Обоянский,г. Обоянь,38626101001
Курская область,5,57.06,41050.0,5,Город Курск,г. Курск,38701000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Бурея,10615157051
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Зея,г. Зея,10712000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Бурея,10615157051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Бурея,10615157051
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Архаринский,с. Аркадьевка,10605404101
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Бурея,10615157051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Бурея,10615157051
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,пгт. Новобурейский,10615151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Архаринский,с. Аркадьевка,10605404101
Амурская область,71,76.16605633802817,6567.930107526882,71,Верхнебуреинский,рп. Чегдомын,08614151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Верхнебуреинский,рп. Чегдомын,08614151051
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,с. Малиновка,10615432101
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,с. Малиновка,10615432101
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,с. Малиновка,10615432101
Амурская область,71,76.16605633802817,6567.930107526882,71,Бурейский,с. Малиновка,10615432101
Амурская область,71,76.16605633802817,6567.930107526882,71,Тындинский,с. Усть-Нюкжа,10654425101
Амурская область,71,76.16605633802817,6567.930107526882,71,Шимановск,г. Шимановск,10740000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Зея,г. Зея,10712000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Зея,г. Зея,10712000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Сковородинский,пгт. Уруша,10649185051
Амурская область,71,76.16605633802817,6567.930107526882,71,Шимановск,г. Шимановск,10740000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Белогорск,г. Белогорск,10710000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Рабочий посёлок Прогресс,пгт. Новорайчихинск,10775000056
Амурская область,71,76.16605633802817,6567.930107526882,71,Благовещенский,с. Сергеевка,10611436101
Амурская область,71,76.16605633802817,6567.930107526882,71,Благовещенский,с. Сергеевка,10611436101
Амурская область,71,76.16605633802817,6567.930107526882,71,Благовещенский,с. Сергеевка,10611436101
Амурская область,71,76.16605633802817,6567.930107526882,71,Благовещенский,с. Сергеевка,10611436101
Амурская область,71,76.16605633802817,6567.930107526882,71,Михайловский,с. Поярково,10635442101
Амурская область,71,76.16605633802817,6567.930107526882,71,Благовещенск,г. Благовещенск,10701000001
Амурская область,71,76.16605633802817,6567.930107526882,71,Райчихинск,г. Райчихинск,10720000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Кировск с подведомственной территорией,г. Кировск,47712000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Кировск с подведомственной территорией,г. Кировск,47712000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,г. Заполярный,47615103001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Ловозерский муниципальный район,с. Ловозеро,47610401101
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111
Мурманская область,657,43.537579908675795,37036.740916271716,657,Печенгский муниципальный район,пгт. Никель,47515000051
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Кандалакшский муниципальный район,г. Кандалакша,47608101001
Мурманская область,657,43.537579908675795,37036.740916271716,657,Городской округ город Мурманск,г. Мурманск,47701000001
