id,period,okato,subject,river_basin,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
8142,2019-01-31,71100000000,Ханты-Мансийский автономный округ - Югра (Тюменская область),р. Обь,Марганец,4,2,31.0,36.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.36
8143,2019-01-31,71100000000,Ханты-Мансийский автономный округ - Югра (Тюменская область),р. Обь,Железо общее,4,2,31.0,34.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.4000000000000004
8144,2019-01-31,75000000000,Челябинская область,р. Кама,Нитрит-ионы,4э,1,14.0,14.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.28
8145,2019-01-31,75000000000,Челябинская область,р. Тобол,Цинк,3,1,18.0,18.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.18
8146,2019-01-31,75000000000,Челябинская область,р. Тобол,Растворенный кислород,0,2,2.6,3.0,мг/л,,,,,,,,3.0
8147,2019-01-31,75000000000,Челябинская область,р. Тобол,Марганец,4,1,41.0,41.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.41000000000000003
8148,2019-01-31,75000000000,Челябинская область,р. Тобол,Взвешенные вещества,0,4,11.0,16.0,ПДК,,,,,,,,
8149,2019-01-31,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Марганец,4,1,34.0,34.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.34
8150,2019-02-28,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,3,12.0,34.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.68
8151,2019-02-28,17000000000,Владимирская область,р. Волга,Фенол,3,1,40.0,40.0,ПДК,Фенол,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.04
8152,2019-02-28,17000000000,Владимирская область,р. Волга,Растворенный кислород,0,1,2.4,2.4,мг/л,,,,,,,,2.4
8153,2019-02-28,45000000000,г. Москва,р. Волга,Аммоний-ион,4,1,10.0,10.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.0
8154,2019-02-28,45000000000,г. Москва,р. Волга,Нитрит-ионы,4э,3,10.0,17.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.34
8155,2019-02-28,40000000000,г. Санкт-Петербург,"малые реки, озера, водохранилища",Марганец,4,5,30.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
8156,2019-02-28,25000000000,Иркутская область,р. Ангара,Лигнин сульфатный,4,1,18.0,18.0,ПДК,Лигнин сульфатный,4,5.0,2003-04-30,2021-01-27,СанПиН-2003,true,90.0
8157,2019-02-28,4000000000,Красноярский край,р. Енисей,Марганец,4,1,33.0,33.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.33
8158,2019-02-28,37000000000,Курганская область,р. Тобол,Аммоний-ион,4,1,10.0,10.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.0
8159,2019-02-28,37000000000,Курганская область,р. Тобол,Марганец,4,3,39.0,43.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.43
8160,2019-02-28,37000000000,Курганская область,р. Тобол,Взвешенные вещества,0,6,15.0,31.0,ПДК,,,,,,,,
8161,2019-02-28,41000000000,Ленинградская область,"малые реки, озера, водохранилища",Растворенный кислород,0,1,2.9,2.9,мг/л,,,,,,,,2.9
8162,2019-02-28,41000000000,Ленинградская область,"малые реки, озера, водохранилища",Марганец,4,1,35.0,35.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.35000000000000003
8163,2019-02-28,46000000000,Московская область,р. Волга,Растворенный кислород,0,1,2.5,2.5,мг/л,,,,,,,,2.5
8164,2019-02-28,46000000000,Московская область,р. Волга,Аммоний-ион,4,5,11.0,30.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,12.0
8165,2019-02-28,46000000000,Московская область,р. Волга,Цинк,3,1,11.0,11.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.11
8166,2019-02-28,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,6,10.0,18.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.36
8167,2019-02-28,46000000000,Московская область,р. Волга,Формальдегид,2,1,4.0,4.0,ПДК,Формальдегид,2,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,0.2
8168,2019-02-28,46000000000,Московская область,р. Волга,Железо общее,4,1,48.0,48.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.800000000000001
8169,2019-02-28,46000000000,Московская область,р. Волга,БПК5,0,4,6.0,10.0,ПДК,,,,,,,,
8170,2019-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Водородный показатель (pH),0,1,9.7,9.7,pH,,,,,,,,
8171,2019-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Аммоний-ион,4,1,36.0,36.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,14.4
8172,2019-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",БПК5,0,1,17.0,17.0,ПДК,,,,,,,,
8173,2019-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Сульфаты,4,1,14.0,14.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1400.0
8174,2019-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,3,12.0,20.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.2
8175,2019-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,20.0,20.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.4
8176,2019-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Медь,3,1,39.0,39.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.039
8177,2019-02-28,22000000000,Нижегородская область,р. Волга,Взвешенные вещества,0,4,12.0,26.0,ПДК,,,,,,,,
8178,2019-02-28,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,12.0,12.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1200.0
8179,2019-02-28,22000000000,Нижегородская область,р. Волга,Марганец,4,1,49.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
8180,2019-02-28,49000000000,Новгородская область,"малые реки, озера, водохранилища",Марганец,4,3,37.0,43.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.43
8181,2019-02-28,50000000000,Новосибирская область,р. Обь,Марганец,4,7,33.0,48.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.48
8182,2019-02-28,50000000000,Новосибирская область,р. Обь,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
8183,2019-02-28,50000000000,Новосибирская область,р. Обь,Цинк,3,1,17.0,17.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.17
8184,2019-02-28,52000000000,Омская область,р. Иртыш,Растворенный кислород,0,1,3.0,3.0,мг/л,,,,,,,,3.0
8185,2019-02-28,53000000000,Оренбургская область,р. Урал,Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
8186,2019-02-28,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,3,13.0,25.0,ПДК,,,,,,,,
8187,2019-02-28,57000000000,Пермский край,р. Кама,Железо общее,4,1,38.0,38.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.8000000000000003
8188,2019-02-28,5000000000,Приморский край,р. Амур,БПК5,0,1,13.0,13.0,ПДК,,,,,,,,
8189,2019-02-28,5000000000,Приморский край,р. Амур,Алюминий,4,3,13.0,19.0,ПДК,Алюминий,4,0.04,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.76
8190,2019-02-28,5000000000,Приморский край,р. Амур,Аммоний-ион,4,1,13.0,13.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,5.2
8191,2019-02-28,5000000000,Приморский край,"малые реки, озера, водохранилища",Бор,2,1,11.0,11.0,ПДК,Бор,2,0.5,2003-04-30,2021-01-27,СанПиН-2003,true,5.5
8192,2019-02-28,5000000000,Приморский край,"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,11.0,11.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.22
8193,2019-02-28,5000000000,Приморский край,"малые реки, озера, водохранилища",Кадмий,2,1,4.0,4.0,ПДК,Кадмий,2,0.005,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.02
8194,2019-02-28,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,1,36.0,36.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.36
8195,2019-02-28,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,2,23.4,27.8,мг/л,,,,,,,,27.8
8196,2019-02-28,90000000000,Республика Северная Осетия-Алания,р. Терек,ХПК,0,2,12.0,14.0,ПДК,,,,,,,,
8197,2019-02-28,61000000000,Рязанская область,р. Волга,Аммоний-ион,4,1,14.0,14.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,5.6000000000000005
8198,2019-02-28,61000000000,Рязанская область,р. Волга,Растворенный кислород,0,2,2.0,2.0,мг/л,,,,,,,,2.0
8199,2019-02-28,61000000000,Рязанская область,р. Волга,БПК5,0,1,7.0,7.0,ПДК,,,,,,,,
8200,2019-02-28,61000000000,Рязанская область,р. Волга,Железо общее,4,3,41.0,48.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.800000000000001
8201,2019-02-28,64000000000,Сахалинская область,"малые реки, озера, водохранилища",Аммоний-ион,4,1,17.0,17.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,6.800000000000001
8202,2019-02-28,65000000000,Свердловская область,р. Кама,Взвешенные вещества,0,1,15.0,15.0,ПДК,,,,,,,,
8203,2019-02-28,65000000000,Свердловская область,р. Тобол,Аммоний-ион,4,2,10.0,12.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.800000000000001
8204,2019-02-28,65000000000,Свердловская область,р. Тобол,Взвешенные вещества,0,12,11.0,48.0,ПДК,,,,,,,,
8205,2019-02-28,65000000000,Свердловская область,р. Тобол,Нитрит-ионы,4э,3,13.0,44.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.88
8206,2019-02-28,65000000000,Свердловская область,р. Тобол,Медь,3,1,40.0,40.0,ПДК,Медь,3,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.04
8207,2019-02-28,65000000000,Свердловская область,р. Тобол,Мышьяк,1,1,4.0,4.0,ПДК,Мышьяк,1,0.01,2003-04-30,2021-01-27,СанПиН-2003,true,0.04
8208,2019-02-28,65000000000,Свердловская область,р. Тобол,Марганец,4,8,30.0,46.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.46
8209,2019-02-28,65000000000,Свердловская область,р. Тобол,Растворенный кислород,0,2,2.5,2.7,мг/л,,,,,,,,2.7
8210,2019-02-28,65000000000,Свердловская область,р. Тобол,Цинк,3,4,12.0,37.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.37
8211,2019-02-28,66000000000,Смоленская область,р. Волга,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
8212,2019-02-28,66000000000,Смоленская область,р. Днепр,БПК5,0,1,7.0,7.0,ПДК,,,,,,,,
8213,2019-02-28,28000000000,Тверская область,р. Волга,Марганец,4,5,33.0,39.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.39
8214,2019-02-28,28000000000,Тверская область,р. Волга,Растворенный кислород,0,1,2.4,2.4,мг/л,,,,,,,,2.4
8215,2019-02-28,70000000000,Тульская область,р. Волга,Нитрит-ионы,4э,1,13.0,13.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.26
8216,2019-02-28,70000000000,Тульская область,р. Волга,БПК5,0,2,9.0,18.0,ПДК,,,,,,,,
8217,2019-02-28,70000000000,Тульская область,р. Волга,ХПК,0,1,15.0,15.0,ПДК,,,,,,,,
8218,2019-02-28,71000000000,Тюменская область,р. Иртыш,Марганец,4,1,49.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
8219,2019-02-28,71000000000,Тюменская область,р. Тобол,Марганец,4,8,38.0,47.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.47000000000000003
8220,2019-02-28,71100000000,Ханты-Мансийский автономный округ - Югра (Тюменская область),р. Иртыш,Железо общее,4,1,38.0,38.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.8000000000000003
8221,2019-02-28,71100000000,Ханты-Мансийский автономный округ - Югра (Тюменская область),р. Обь,Железо общее,4,2,31.0,39.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.9000000000000004
8222,2019-02-28,71100000000,Ханты-Мансийский автономный округ - Югра (Тюменская область),р. Обь,Марганец,4,10,35.0,47.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.47000000000000003
8223,2019-02-28,75000000000,Челябинская область,р. Тобол,Марганец,4,2,37.0,45.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.45
8224,2019-02-28,75000000000,Челябинская область,р. Тобол,Взвешенные вещества,0,5,11.0,12.0,ПДК,,,,,,,,
8225,2019-02-28,75000000000,Челябинская область,р. Тобол,Цинк,3,1,40.0,40.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.4
8226,2019-02-28,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Марганец,4,1,35.0,35.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.35000000000000003
8227,2019-02-28,71140000000,Ямало-Ненецкий автономный округ (Тюменская область),р. Обь,Цинк,3,2,10.0,15.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.15
8228,2019-03-31,1000000000,Алтайский край,р. Обь,Растворенный кислород,0,1,2.1,2.1,мг/л,,,,,,,,2.1
8229,2019-03-31,10000000000,Амурская область,р. Амур,Цинк,3,1,13.0,13.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.13
8230,2019-03-31,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,8,11.0,32.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.64
8231,2019-03-31,19000000000,Вологодская область,р. Северная Двина,Лигносульфонаты,4,1,18.0,18.0,ПДК,Лигносульфонаты,4,2.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,36.0
8232,2019-03-31,19000000000,Вологодская область,р. Северная Двина,Марганец,4,2,33.0,35.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.35000000000000003
8233,2019-03-31,45000000000,г. Москва,р. Волга,Аммоний-ион,4,1,10.0,10.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.0
8234,2019-03-31,40000000000,г. Санкт-Петербург,"малые реки, озера, водохранилища",Марганец,4,5,32.0,47.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.47000000000000003
8235,2019-03-31,25000000000,Иркутская область,р. Ангара,Взвешенные вещества,0,2,12.0,13.0,ПДК,,,,,,,,
8236,2019-03-31,25000000000,Иркутская область,р. Ангара,Лигнин сульфатный,4,1,13.0,13.0,ПДК,Лигнин сульфатный,4,5.0,2003-04-30,2021-01-27,СанПиН-2003,true,65.0
8237,2019-03-31,32000000000,Кемеровская область - Кузбасс,р. Обь,Цинк,3,4,17.0,48.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.48
8238,2019-03-31,33000000000,Кировская область,р. Волга,Взвешенные вещества,0,4,10.0,31.0,ПДК,,,,,,,,
8239,2019-03-31,37000000000,Курганская область,р. Тобол,Марганец,4,1,44.0,44.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
8240,2019-03-31,46000000000,Московская область,р. Волга,Цинк,3,1,10.0,10.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.1
8241,2019-03-31,46000000000,Московская область,р. Волга,БПК5,0,4,8.0,12.0,ПДК,,,,,,,,
8242,2019-03-31,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,8,10.0,15.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.3
8243,2019-03-31,46000000000,Московская область,р. Волга,Аммоний-ион,4,9,11.0,21.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,8.4
8244,2019-03-31,46000000000,Московская область,р. Волга,Формальдегид,2,1,4.0,4.0,ПДК,Формальдегид,2,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,0.2
8245,2019-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Молибден,2,1,4.0,4.0,ПДК,Молибден,2,0.001,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.004
8246,2019-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Ртуть,1,1,4.0,4.0,ПДК,Ртуть,1,1.0E-5,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.0E-5
8247,2019-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Марганец,4,2,44.0,48.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.48
8248,2019-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Сульфаты,4,1,17.0,17.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1700.0
8249,2019-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,3,12.0,40.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.4
8250,2019-03-31,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,11.0,11.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1100.0
8251,2019-03-31,50000000000,Новосибирская область,р. Обь,БПК5,0,1,5.0,5.0,ПДК,,,,,,,,
8252,2019-03-31,50000000000,Новосибирская область,р. Обь,Марганец,4,6,40.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
8253,2019-03-31,50000000000,Новосибирская область,р. Обь,Нефть и нефтепродукты,3,1,49.0,49.0,ПДК,Нефть и нефтепродукты,3,0.05,2016-12-13,2099-12-31,Минсельхоз-2016,true,2.45
8254,2019-03-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Магний,4,4,12.0,12.0,ПДК,Магний,4,40.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,480.0
8255,2019-03-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Хлориды,4э,4,10.0,11.0,ПДК,Хлориды,4э,300.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,3300.0
8256,2019-03-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Сульфаты,4,3,12.0,15.0,ПДК,Сульфаты,4,100.0,2016-12-13,2099-12-31,Минсельхоз-2016,true,1500.0
8257,2019-03-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Растворенный кислород,0,1,2.9,2.9,мг/л,,,,,,,,2.9
8258,2019-03-31,52000000000,Омская область,р. Иртыш,Растворенный кислород,0,2,2.3,2.3,мг/л,,,,,,,,2.3
8259,2019-03-31,52000000000,Омская область,р. Иртыш,Марганец,4,2,35.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
8260,2019-03-31,57000000000,Пермский край,р. Кама,Взвешенные вещества,0,1,23.0,23.0,ПДК,,,,,,,,
8261,2019-03-31,5000000000,Приморский край,р. Амур,БПК5,0,1,13.0,13.0,ПДК,,,,,,,,
8262,2019-03-31,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,1,39.0,39.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.39
8263,2019-03-31,58000000000,Псковская область,"малые реки, озера, водохранилища",Аммоний-ион,4,5,14.0,36.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,14.4
8264,2019-03-31,58000000000,Псковская область,"малые реки, озера, водохранилища",БПК5,0,6,10.0,19.0,ПДК,,,,,,,,
8265,2019-03-31,81000000000,Республика Бурятия,р. Енисей,Фториды,3,2,15.0,18.0,ПДК,Фториды,3,0.75,2016-12-13,2099-12-31,Минсельхоз-2016,true,13.5
8266,2019-03-31,89000000000,Республика Мордовия,р. Волга,Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
8267,2019-03-31,89000000000,Республика Мордовия,р. Волга,Аммоний-ион,4,1,17.0,17.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,6.800000000000001
8268,2019-03-31,90000000000,Республика Северная Осетия-Алания,р. Терек,БПК5,0,1,10.0,10.0,ПДК,,,,,,,,
8269,2019-03-31,60000000000,Ростовская область,р. Дон,Ртуть,1,1,3.0,3.0,ПДК,Ртуть,1,1.0E-5,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.0000000000000004E-5
8270,2019-03-31,61000000000,Рязанская область,р. Волга,Железо общее,4,2,49.0,49.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,4.9
8271,2019-03-31,61000000000,Рязанская область,р. Волга,БПК5,0,1,6.0,6.0,ПДК,,,,,,,,
8272,2019-03-31,61000000000,Рязанская область,р. Волга,Растворенный кислород,0,1,2.6,2.6,мг/л,,,,,,,,2.6
8273,2019-03-31,64000000000,Сахалинская область,"малые реки, озера, водохранилища",Аммоний-ион,4,2,18.0,33.0,ПДК,Аммоний-ион,4,0.4,2016-12-13,2099-12-31,Минсельхоз-2016,true,13.200000000000001
8274,2019-03-31,65000000000,Свердловская область,р. Кама,Марганец,4,2,39.0,44.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
8275,2019-03-31,65000000000,Свердловская область,р. Тобол,Фосфаты,4э,3,10.0,15.0,ПДК,Фосфаты,4э,0.2,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.0
8276,2019-03-31,65000000000,Свердловская область,р. Тобол,Взвешенные вещества,0,3,13.0,29.0,ПДК,,,,,,,,
8277,2019-03-31,65000000000,Свердловская область,р. Тобол,Мышьяк,1,1,4.0,4.0,ПДК,Мышьяк,1,0.01,2003-04-30,2021-01-27,СанПиН-2003,true,0.04
8278,2019-03-31,65000000000,Свердловская область,р. Тобол,Нитрит-ионы,4э,2,26.0,35.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.7000000000000001
8279,2019-03-31,65000000000,Свердловская область,р. Тобол,Марганец,4,4,34.0,49.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.49
8280,2019-03-31,65000000000,Свердловская область,р. Тобол,Цинк,3,4,17.0,31.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.31
8281,2019-03-31,65000000000,Свердловская область,р. Тобол,Никель,3,1,25.0,25.0,ПДК,Никель,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.25
8282,2019-03-31,66000000000,Смоленская область,р. Днепр,БПК5,0,1,9.0,9.0,ПДК,,,,,,,,
8283,2019-03-31,28000000000,Тверская область,р. Волга,Марганец,4,4,31.0,46.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.46
8284,2019-03-31,70000000000,Тульская область,р. Волга,Нитрит-ионы,4э,1,10.0,10.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.2
8285,2019-03-31,70000000000,Тульская область,р. Волга,ХПК,0,1,16.0,16.0,ПДК,,,,,,,,
8286,2019-03-31,71000000000,Тюменская область,р. Тобол,Нитрит-ионы,4э,1,23.0,23.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.46
8287,2019-03-31,71000000000,Тюменская область,р. Тобол,Марганец,4,7,34.0,44.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.44
8288,2019-03-31,94000000000,Удмуртская Республика,р. Кама,Взвешенные вещества,0,2,11.0,15.0,ПДК,,,,,,,,
8289,2019-03-31,71100000000,Ханты-Мансийский автономный округ - Югра (Тюменская область),р. Обь,Железо общее,4,4,30.0,38.0,ПДК,Железо общее,4,0.1,2016-12-13,2099-12-31,Минсельхоз-2016,true,3.8000000000000003
8290,2019-03-31,71100000000,Ханты-Мансийский автономный округ - Югра (Тюменская область),р. Обь,Марганец,4,14,30.0,48.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.48
8291,2019-03-31,75000000000,Челябинская область,р. Тобол,БПК5,0,1,13.0,13.0,ПДК,,,,,,,,
8292,2019-03-31,75000000000,Челябинская область,р. Тобол,Марганец,4,2,36.0,36.0,ПДК,Марганец,4,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.36
8293,2019-03-31,75000000000,Челябинская область,р. Тобол,Цинк,3,2,14.0,20.0,ПДК,Цинк,3,0.01,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.2
8294,2019-03-31,75000000000,Челябинская область,р. Тобол,Взвешенные вещества,0,5,12.0,15.0,ПДК,,,,,,,,
8295,2019-03-31,75000000000,Челябинская область,р. Тобол,Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2016-12-13,2099-12-31,Минсельхоз-2016,true,0.24
8296,2019-03-31,75000000000,Челябинская область,р. Тобол,Растворенный кислород,0,1,2.4,2.4,мг/л,,,,,,,,2.4
