id,period,subject,municipality,settlement,oktmo,water_body,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
2360,2013-01-31,Мурманская область,Печенгский муниципальный район,г. Заполярный,47615103001,р. Хаукилампийоки,Ртуть,1,1,18.0,18.0,ПДК,Ртуть,1,1.0E-5,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.8E-4
2361,2013-01-31,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Камышенка,Марганец,4,1,52.0,52.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.52
2362,2013-01-31,Оренбургская область,Медногорск,г. Медногорск,53715000001,р. Блява,Медь,3,1,391.0,391.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.391
2364,2013-01-31,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Марганец,4,1,489.0,489.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.89
2365,2013-01-31,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Железо общее,4,1,2700.0,2700.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,270.0
2366,2013-01-31,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Железо общее,4,1,395.0,395.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,39.5
2367,2013-01-31,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Марганец,4,1,91.0,91.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.91
2368,2013-01-31,Сахалинская область,городской округ Охинский,г. Оха,64736000001,р. Охинка,Нефть и нефтепродукты,3,1,100.0,100.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.0
2369,2013-01-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Марганец,4,1,50.0,50.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.5
2370,2013-01-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Медь,3,1,55.0,55.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.055
2371,2013-01-31,Свердловская область,городской округ Красноуральск,г. Красноуральск,65746000001,р. Айва,Медь,3,1,74.0,74.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.074
2373,2013-01-31,Свердловская область,муниципальное образование «город Екатеринбург»,г. Екатеринбург,65701000001,р. Исеть,Марганец,4,1,57.0,57.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.5700000000000001
2374,2013-01-31,Свердловская область,Невьянский городской округ,г. Невьянск,65714000001,р. Нейва,Марганец,4,1,89.0,89.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.89
2375,2013-01-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Марганец,4,1,75.0,75.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.75
2376,2013-01-31,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Растворенный кислород,0,1,1.61,1.61,мг/л,,,,,,,,1.61
2377,2013-01-31,Свердловская область,городской округ «Нижняя Салда»,с. Медведево,65750000126,р. Салда,Марганец,4,1,75.0,75.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.75
2378,2013-01-31,Свердловская область,Полевской городской округ,г. Полевской,65754000001,р. Северушка,Марганец,4,1,146.0,146.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.46
2379,2013-01-31,Свердловская область,городской округ Верхний Тагил,г. Верхний Тагил,65733000001,р. Тагил,Марганец,4,1,67.0,67.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.67
2380,2013-01-31,Свердловская область,Слободо-Туринский муниципальный район,с. Тимофеево,65639460161,р. Тура,Растворенный кислород,0,1,0.75,0.75,мг/л,,,,,,,,0.75
2381,2013-02-28,Вологодская область,Сокольский район,г. Сокол,19638101001,р. Пельшма,Фенол,3,1,103.0,103.0,ПДК,Фенол,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.10300000000000001
2383,2013-02-28,Забайкальский край,Приаргунский район,с. Кути,76638442106,р. Аргунь,Растворенный кислород,0,1,1.31,1.31,мг/л,,,,,,,,1.31
2384,2013-02-28,Забайкальский край,Чита,г. Чита,76701000001,р. Ингода,Нитрит-ионы,4э,1,55.0,55.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.1
2385,2013-02-28,Курганская область,Курган,г. Курган,37701000001,вдхр. Курганское,Марганец,4,1,80.0,80.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.8
2386,2013-02-28,Курганская область,Курган,г. Курган,37701000001,р. Тобол,Марганец,4,1,54.0,54.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.54
2387,2013-02-28,Курганская область,Звериноголовский район,с. Звериноголовское,37609418101,р. Тобол,Марганец,4,1,54.0,54.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.54
2388,2013-02-28,Мурманская область,Печенгский муниципальный район,пгт. Никель,47515000051,прот. из оз. Куэтс-Ярви,Ртуть,1,1,8.0,8.0,ПДК,Ртуть,1,1.0E-5,2010-01-18,2099-12-31,Росрыболовство-2010,true,8.0E-5
2389,2013-02-28,Мурманская область,Печенгский муниципальный район,пгт. Никель,47515000051,р. Колос-Йоки,Никель,3,1,56.0,56.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.56
2392,2013-02-28,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,Аммоний-ион,4,1,62.0,62.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,24.8
2393,2013-02-28,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Плющиха,Марганец,4,1,81.0,81.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.81
2394,2013-02-28,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Тула,Марганец,4,1,57.0,57.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.5700000000000001
2395,2013-02-28,Омская область,Усть-Ишимский район,с. Усть-Ишим,52657432101,р. Ишим,Марганец,4,1,50.0,50.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.5
2396,2013-02-28,Омская область,Омск,г. Омск,52701000001,р. Омь,Растворенный кислород,0,1,1.9,1.9,мг/л,,,,,,,,1.9
2397,2013-02-28,Омская область,Тарский район,с. Васисс,52654407101,р. Шиш,Марганец,4,1,120.0,120.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.2
2398,2013-02-28,Оренбургская область,Медногорск,г. Медногорск,53715000001,р. Блява,Медь,3,1,144.0,144.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.14400000000000002
2401,2013-02-28,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кедровка,Железо общее,4,1,65.0,65.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.5
2402,2013-02-28,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Железо общее,4,1,3040.0,3040.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,304.0
2403,2013-02-28,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Марганец,4,1,479.0,479.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.79
2404,2013-02-28,Пермский край,Губаха,г. Губаха,57717000001,р. Косьва,Железо общее,4,1,57.0,57.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.7
2405,2013-02-28,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Марганец,4,1,78.0,78.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.78
